Title,OLD Fac Code,NEW Building ID,OLD Post URL,OLD Resolved URL,OLD Query String URL,NEW URL,Notes
Emergency phone: Gates Hall,emergency-phone-gates-hall,975876,https://www.washington.edu/maps/2014/04/16/emergency-phone-15/,https://www.washington.edu/maps/#!/emergency-phone-gates-hall,https://www.washington.edu/maps/?emergency-phone-gates-hall,https://map.uw.edu/?id=2099#!m/975876?share,
Emergency phone: Graves Annex,emergency-phone-graves-annex,975907,https://www.washington.edu/maps/2014/04/16/emergency-phone-10/,https://www.washington.edu/maps/#!/emergency-phone-graves-annex,https://www.washington.edu/maps/?emergency-phone-graves-annex,https://map.uw.edu/?id=2099#!m/975907?share,
Emergency phone: Ocean Sciences building,emergency-phone-ocean-sciences-building,975892,https://www.washington.edu/maps/2014/04/16/emergency-phone-5/,https://www.washington.edu/maps/#!/emergency-phone-ocean-sciences-building,https://www.washington.edu/maps/?emergency-phone-ocean-sciences-building,https://map.uw.edu/?id=2099#!m/975892?share,
Engineering Annex (EGA),EGA,973178,https://www.washington.edu/maps/2011/04/28/engineering-annex/,https://www.washington.edu/maps/#!/EGA,https://www.washington.edu/maps/?EGA,https://map.uw.edu/?id=2099#!m/973178?share,
Engineering Library (ELB),ELB,975350,https://www.washington.edu/maps/2011/04/28/engineering-library/,https://www.washington.edu/maps/#!/ELB,https://www.washington.edu/maps/?ELB,https://map.uw.edu/?id=2099#!m/975350?share,
Environmental Safety Office Building (ESO),ESO,,https://www.washington.edu/maps/2011/06/14/environmental-safety-office-building-eso/,https://www.washington.edu/maps/#!/ESO,https://www.washington.edu/maps/?ESO,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65896196425271,-122.2939535533477?z/18.32857418136556?lvl/0?share",
Environmental Safety Storage Building (ESB),ESB,,https://www.washington.edu/maps/2011/04/28/environmental-safety-storage-building/,https://www.washington.edu/maps/#!/ESB,https://www.washington.edu/maps/?ESB,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.659479593613895,-122.29323869846485?z/18.1140734794628?lvl/0?share",
Ethnic Cultural Theater (ICT),ICT,975348,https://www.washington.edu/maps/2011/04/28/instructional-centertheater/,https://www.washington.edu/maps/#!/ICT,https://www.washington.edu/maps/?ICT,https://map.uw.edu/?id=2099#!m/975348?share,
Fialkow Biomedical Sciences Research Pavilion (K Wing) (HSK),HSK,973170,https://www.washington.edu/maps/2011/04/28/fialkow-biomedical-sciences-research-pavilion-k-wing/,https://www.washington.edu/maps/#!/HSK,https://www.washington.edu/maps/?HSK,https://map.uw.edu/?id=2099#!m/973170?share,
Fisheries Teaching And Research Building (FTR),FTR,969822,https://www.washington.edu/maps/2011/04/28/fisheries-teaching-and-research-building/,https://www.washington.edu/maps/#!/FTR,https://www.washington.edu/maps/?FTR,https://map.uw.edu/?id=2099#!m/969822?share,
Fishery Sciences (FSH),FSH,973256,https://www.washington.edu/maps/2011/04/28/fishery-sciences/,https://www.washington.edu/maps/#!/FSH,https://www.washington.edu/maps/?FSH,https://map.uw.edu/?id=2099#!m/973256?share,
Fleet Services Building,fleet-services-building,1028832,https://www.washington.edu/maps/2011/04/28/fleet-services-building/,https://www.washington.edu/maps/#!/fleet-services-building,https://www.washington.edu/maps/?fleet-services-building,https://map.uw.edu/?id=2099#!m/1028832?share,Associated Fac Code(s): FSB
Floyd and Delores Jones Playhouse Theater (PHT),PHT,975239,https://www.washington.edu/maps/2011/04/28/floyd-and-delores-jones-playhouse-theater/,https://www.washington.edu/maps/#!/PHT,https://www.washington.edu/maps/?PHT,https://map.uw.edu/?id=2099#!m/975239?share,
Fluke Hall (FLK),FLK,969829,https://www.washington.edu/maps/2011/04/28/fluke-hall/,https://www.washington.edu/maps/#!/FLK,https://www.washington.edu/maps/?FLK,https://map.uw.edu/?id=2099#!m/969829?share,
Founders Hall (FNDR),FNDR,973405,https://www.washington.edu/maps/2011/04/28/mackenzie-hall/,https://www.washington.edu/maps/#!/FNDR,https://www.washington.edu/maps/?FNDR,https://map.uw.edu/?id=2099#!m/973405?share,
Gateway Building (UDSB),UDSB,1091956,https://www.washington.edu/maps/2024/12/04/university-district-station-building-udsb/,https://www.washington.edu/maps/#!/UDSB,https://www.washington.edu/maps/?UDSB,https://map.uw.edu/?id=2099#!m/1091956?share,
George Washington Statue (LNDMK-5),LNDMK-5,973418,https://www.washington.edu/maps/2011/05/04/george-washington-statue-lndmk-5/,https://www.washington.edu/maps/#!/LNDMK-5,https://www.washington.edu/maps/?LNDMK-5,https://map.uw.edu/?id=2099#!m/973418?share,
Gerberding Hall (GRB),GRB,1028808,https://www.washington.edu/maps/2011/04/28/gerberding-hall/,https://www.washington.edu/maps/#!/GRB,https://www.washington.edu/maps/?GRB,https://map.uw.edu/?id=2099#!m/1028808?share,
Gittinger Baseball Team Building,gittinger-baseball-team-building,,https://www.washington.edu/maps/2012/07/02/gittinger-baseball-team-building/,https://www.washington.edu/maps/#!/gittinger-baseball-team-building,https://www.washington.edu/maps/?gittinger-baseball-team-building,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65465091955443,-122.29964894428878?z/18.32857418136556?lvl/0?share",
Golf Range,golf-range,1049676,https://www.washington.edu/maps/2011/04/28/golf-driving-range-building/,https://www.washington.edu/maps/#!/golf-range,https://www.washington.edu/maps/?golf-range,https://map.uw.edu/?id=2099#!m/1049676?share,Associated Fac Code(s): GDR
Gould Hall (GLD),GLD,969849,https://www.washington.edu/maps/2011/04/28/gould-hall/,https://www.washington.edu/maps/#!/GLD,https://www.washington.edu/maps/?GLD,https://map.uw.edu/?id=2099#!m/969849?share,
Gowen Hall (GWN),GWN,973199,https://www.washington.edu/maps/2011/04/28/gowen-hall/,https://www.washington.edu/maps/#!/GWN,https://www.washington.edu/maps/?GWN,https://map.uw.edu/?id=2099#!m/973199?share,
Graves Annex Building (GAB),GAB,975324,https://www.washington.edu/maps/2011/04/28/graves-annex-building/,https://www.washington.edu/maps/#!/GAB,https://www.washington.edu/maps/?GAB,https://map.uw.edu/?id=2099#!m/975324?share,
"Graves Hall, 3910 Montlake Blvd Ne (TGB)",TGB,974868,https://www.washington.edu/maps/2011/04/28/graves-hall-3910-montlake-blvd-ne/,https://www.washington.edu/maps/#!/TGB,https://www.washington.edu/maps/?TGB,https://map.uw.edu/?id=2099#!m/974868?share,
Grieg Garden,grieg-garden,975444,https://www.washington.edu/maps/2021/02/26/grieg-garden/,https://www.washington.edu/maps/#!/grieg-garden,https://www.washington.edu/maps/?grieg-garden,https://map.uw.edu/?id=2099#!m/975444?share,
Guggenheim Annex (GUA),GUA,1028823,https://www.washington.edu/maps/2011/04/28/guggenheim-annex/,https://www.washington.edu/maps/#!/GUA,https://www.washington.edu/maps/?GUA,https://map.uw.edu/?id=2099#!m/1028823?share,
Guggenheim Hall (GUG),GUG,973190,https://www.washington.edu/maps/2011/04/28/guggenheim-hall/,https://www.washington.edu/maps/#!/GUG,https://www.washington.edu/maps/?GUG,https://map.uw.edu/?id=2099#!m/973190?share,
Guthrie Hall (GTH),GTH,969848,https://www.washington.edu/maps/2011/04/28/guthrie-hall/,https://www.washington.edu/maps/#!/GTH,https://www.washington.edu/maps/?GTH,https://map.uw.edu/?id=2099#!m/969848?share,
Haggett Hall (HGT),HGT,1045749,https://www.washington.edu/maps/2011/04/28/hgt/,https://www.washington.edu/maps/#!/HGT,https://www.washington.edu/maps/?HGT,https://map.uw.edu/?id=2099#!m/1045749?share,
Hans Rosling Center for Population Health,HRC,973402,https://www.washington.edu/maps/2021/08/27/hans-rosling-center-for-population-health/,https://www.washington.edu/maps/#!/HRC,https://www.washington.edu/maps/?HRC,https://map.uw.edu/?id=2099#!m/973402?share,
Hansee Hall (HNS),HNS,975276,https://www.washington.edu/maps/2011/04/28/hansee-hall/,https://www.washington.edu/maps/#!/HNS,https://www.washington.edu/maps/?HNS,https://map.uw.edu/?id=2099#!m/975276?share,
Harborview MC,harborview-mc,,https://www.washington.edu/maps/2011/05/19/harborview-mc/,https://www.washington.edu/maps/#!/harborview-mc,https://www.washington.edu/maps?harborview-mc,https://map.uw.edu/,HMC not on the new map
Harris Hydraulics Laboratory (HHL),HHL,973181,https://www.washington.edu/maps/2011/04/28/harris-hydraulics-laboratory/,https://www.washington.edu/maps/#!/HHL,https://www.washington.edu/maps/?HHL,https://map.uw.edu/?id=2099#!m/973181?share,
Harshman Court,harshman-court,975269,https://www.washington.edu/maps/2016/04/15/harshman-court/,https://www.washington.edu/maps/#!/harshman-court,https://www.washington.edu/maps/?harshman-court,https://map.uw.edu/?id=2099#!m/975269?share,
Health Sciences Education Building (HSEB),HSEB,973403,https://www.washington.edu/maps/2022/09/27/health-sciences-education-building/,https://www.washington.edu/maps/#!/HSEB,https://www.washington.edu/maps/?HSEB,https://map.uw.edu/?id=2099#!m/973403?share,
Henderson Hall (HND),HND,973158,https://www.washington.edu/maps/2011/04/28/henderson-hall/,https://www.washington.edu/maps/#!/HND,https://www.washington.edu/maps/?HND,https://map.uw.edu/?id=2099#!m/973158?share,
Henry Art Gallery and Allen Center for The Visual Arts,henry-art-gallery-and-allen-center-for-the-visual-arts,975268,https://www.washington.edu/maps/2011/04/28/henry-art-gallery-and-allen-center-for-the-visual-arts/,https://www.washington.edu/maps/#!/henry-art-gallery-and-allen-center-for-the-visual-arts,https://www.washington.edu/maps/?henry-art-gallery-and-allen-center-for-the-visual-arts,https://map.uw.edu/?id=2099#!m/975268?share,Associated Fac Code(s): HAG
Hitchcock Hall (HCK),HCK,973253,https://www.washington.edu/maps/2011/04/28/hitchcock-hall/,https://www.washington.edu/maps/#!/HCK,https://www.washington.edu/maps/?HCK,https://map.uw.edu/?id=2099#!m/973253?share,
Hughes Penthouse Theatre (HPT),HPT,975280,https://www.washington.edu/maps/2011/04/28/hughes-penthouse-theatre/,https://www.washington.edu/maps/#!/HPT,https://www.washington.edu/maps/?HPT,https://map.uw.edu/?id=2099#!m/975280?share,
Husky Ballpark,husky-ballpark,975378,https://www.washington.edu/maps/2011/05/06/husky-ballpark/,https://www.washington.edu/maps/#!/husky-ballpark,https://www.washington.edu/maps/?husky-ballpark,https://map.uw.edu/?id=2099#!m/975378?share,Associated Fac Code(s): BSG
Husky Climbing Rock,husky-climbing-rock,,https://www.washington.edu/maps/2018/02/07/husky-climbing-rock/,https://www.washington.edu/maps/#!/husky-climbing-rock,https://www.washington.edu/maps/?husky-climbing-rock,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.6479944042581,-122.30118306006034?z/18.690638789903005?lvl/0?share",
Husky Health Center (HLL),HLL,1028825,https://www.washington.edu/maps/2011/04/28/hall-health-center/,https://www.washington.edu/maps/#!/HLL,https://www.washington.edu/maps/?HLL,https://map.uw.edu/?id=2099#!m/1028825?share,
Husky Soccer Stadium,husky-soccer-stadium,1049675,https://www.washington.edu/maps/2011/05/06/husky-soccer-stadium/,https://www.washington.edu/maps/#!/husky-soccer-stadium,https://www.washington.edu/maps/?husky-soccer-stadium,https://map.uw.edu/?id=2099#!m/1049675?share,
Husky Stadium (STD),STD,975263,https://www.washington.edu/maps/2011/04/28/std/,https://www.washington.edu/maps/#!/STD,https://www.washington.edu/maps/?STD,https://map.uw.edu/?id=2099#!m/975263?share,
Husky Union Building (HUB),HUB,1028822,https://www.washington.edu/maps/2011/04/28/student-union-building/,https://www.washington.edu/maps/#!/HUB,https://www.washington.edu/maps/?HUB,https://map.uw.edu/?id=2099#!m/1028822?share,
Hutchinson Hall (HUT),HUT,973282,https://www.washington.edu/maps/2011/04/28/hutchinson-hall/,https://www.washington.edu/maps/#!/HUT,https://www.washington.edu/maps/?HUT,https://map.uw.edu/?id=2099#!m/973282?share,
Indoor Practice Facility (IPF) (Dempsey Indoor Center),IPF,975374,https://www.washington.edu/maps/2011/04/28/indoor-practice-facility-dempsey-indoor-center/,https://www.washington.edu/maps/#!/IPF,https://www.washington.edu/maps/?IPF,https://map.uw.edu/?id=2099#!m/975374?share,
Institute on Human Development and Disability (chcl),CHCL,974917,https://www.washington.edu/maps/2011/04/28/center-on-human-development-and-disability-clinic/,https://www.washington.edu/maps/#!/CHCL,https://www.washington.edu/maps/?CHCL,https://map.uw.edu/?id=2099#!m/974917?share,
Institute on Human Development and Disability South Building (IHDD),IHDD,973204,https://www.washington.edu/maps/2011/04/28/center-on-human-development-and-disability-south/,https://www.washington.edu/maps/#!/IHDD,https://www.washington.edu/maps/?IHDD,https://map.uw.edu/?id=2099#!m/973204?share,Associated Fac Code(s): CHSB
Intellectual House (INT),INT,1028826,https://www.washington.edu/maps/2015/03/06/intellectual-house-int/,https://www.washington.edu/maps/#!/INT,https://www.washington.edu/maps/?INT,https://map.uw.edu/?id=2099#!m/1028826?share,
Interdisciplinary Engineering Building (IEB),IEB,1065807,https://www.washington.edu/maps/2025/04/08/interdisciplinary-engineering-building-ieb/,https://www.washington.edu/maps/#!/IEB,https://www.washington.edu/maps/?IEB,https://map.uw.edu/?id=2099#!m/1065807?share,
Intramural Activities (IMA) Building,IMA,1028829,https://www.washington.edu/maps/2011/04/28/intramural-activities-building/,https://www.washington.edu/maps/#!/IMA,https://www.washington.edu/maps/?IMA,https://map.uw.edu/?id=2099#!m/1028829?share,
Isaacson Hall (ISA),ISA,969820,https://www.washington.edu/maps/2011/04/28/isaacson-hall/,https://www.washington.edu/maps/#!/ISA,https://www.washington.edu/maps/?ISA,https://map.uw.edu/?id=2099#!m/969820?share,
John M. Wallace Hall (ACC),ACC,969834,https://www.washington.edu/maps/2011/04/28/acc/,https://www.washington.edu/maps/#!/ACC,https://www.washington.edu/maps/?ACC,https://map.uw.edu/?id=2099#!m/969834?share,
Johnson Hall (JHN),JHN,973192,https://www.washington.edu/maps/2011/04/28/johnson-hall/,https://www.washington.edu/maps/#!/JHN,https://www.washington.edu/maps/?JHN,https://map.uw.edu/?id=2099#!m/973192?share,
Kane Hall (KNE),KNE,973192,https://www.washington.edu/maps/2011/04/28/kane-hall/,https://www.washington.edu/maps/#!/KNE,https://www.washington.edu/maps/?KNE,https://map.uw.edu/?id=2099#!m/973271?share,
Kincaid Hall (KIN),KIN,969844,https://www.washington.edu/maps/2016/02/29/kincaid-hall/,https://www.washington.edu/maps/#!/KIN,https://www.washington.edu/maps/?KIN,https://map.uw.edu/?id=2099#!m/969844?share,
Kincaid Ravine,kincaid-ravine,975445,https://www.washington.edu/maps/2016/02/29/kincaid-ravine/,https://www.washington.edu/maps/#!/kincaid-ravine,https://www.washington.edu/maps/?kincaid-ravine,https://map.uw.edu/?id=2099#!m/975445?share,
Kirsten Wind Tunnel &amp; Aeronautical Laboratory (KIR),KIR,973200,https://www.washington.edu/maps/2011/04/28/kirsten-wnd-tunnel/,https://www.washington.edu/maps/#!/KIR,https://www.washington.edu/maps/?KIR,https://map.uw.edu/?id=2099#!m/973200?share,
Lander Hall (LAH),LAH,975403,https://www.washington.edu/maps/2014/02/18/lander-hall-lah/,https://www.washington.edu/maps/#!/LAH,https://www.washington.edu/maps/?LAH,https://map.uw.edu/?id=2099#!m/975403?share,Associated Fac Code(s): LAN
Laurel Village Building C (LAVC),LAVC,975340,https://www.washington.edu/maps/2011/04/28/laurel-village-building-c/,https://www.washington.edu/maps/#!/LAVC,https://www.washington.edu/maps/?LAVC,https://map.uw.edu/?id=2099#!m/975340?share,
Laurel Village Building M (LAVM),LAVM,974927,https://www.washington.edu/maps/2011/04/28/laurel-village-building-m/,https://www.washington.edu/maps/#!/LAVM,https://www.washington.edu/maps/?LAVM,https://map.uw.edu/?id=2099#!m/974927?share,
Laurel Village Building N (LAVN),LAVN,975292,https://www.washington.edu/maps/2011/04/28/laurel-village-building-n/,https://www.washington.edu/maps/#!/LAVN,https://www.washington.edu/maps/?LAVN,https://map.uw.edu/?id=2099#!m/975292?share,
Laurel Village Building P (LAVP),LAVP,975293,https://www.washington.edu/maps/2011/04/28/laurel-village-building-p/,https://www.washington.edu/maps/#!/LAVP,https://www.washington.edu/maps/?LAVP,https://map.uw.edu/?id=2099#!m/975293?share,
Laurel Village Building Q (LAVQ),LAVQ,975294,https://www.washington.edu/maps/2011/04/28/laurel-village-building-q/,https://www.washington.edu/maps/#!/LAVQ,https://www.washington.edu/maps/?LAVQ,https://map.uw.edu/?id=2099#!m/975294?share,
Laurel Village Building R (LAVR),LAVR,975295,https://www.washington.edu/maps/2011/04/28/laurel-village-building-r/,https://www.washington.edu/maps/#!/LAVR,https://www.washington.edu/maps/?LAVR,https://map.uw.edu/?id=2099#!m/975295?share,
Laurel Village Building S (LAVS),LAVS,975296,https://www.washington.edu/maps/2011/04/28/laurel-village-building-s/,https://www.washington.edu/maps/#!/LAVS,https://www.washington.edu/maps/?LAVS,https://map.uw.edu/?id=2099#!m/975296?share,
Laurel Village Building T (LAVT),LAVT,975297,https://www.washington.edu/maps/2011/04/28/laurel-village-building-t/,https://www.washington.edu/maps/#!/LAVT,https://www.washington.edu/maps/?LAVT,https://map.uw.edu/?id=2099#!m/975297?share,
Laurel Village Building U (LAVU),LAVU,975298,https://www.washington.edu/maps/2011/04/28/laurel-village-building-u/,https://www.washington.edu/maps/#!/LAVU,https://www.washington.edu/maps/?LAVU,https://map.uw.edu/?id=2099#!m/975298?share,
Laurel Village Building V (LAVV),LAVV,975299,https://www.washington.edu/maps/2011/04/28/laurel-village-building-v/,https://www.washington.edu/maps/#!/LAVV,https://www.washington.edu/maps/?LAVV,https://map.uw.edu/?id=2099#!m/975299?share,
Laurel Village Building W (LAVW),LAVW,975300,https://www.washington.edu/maps/2011/04/28/laurel-village-building-w/,https://www.washington.edu/maps/#!/LAVW,https://www.washington.edu/maps/?LAVW,https://map.uw.edu/?id=2099#!m/975300?share,
Laurel Village Building X (LAVX),LAVX,975301,https://www.washington.edu/maps/2011/04/28/laurel-village-building-x/,https://www.washington.edu/maps/#!/LAVX,https://www.washington.edu/maps/?LAVX,https://map.uw.edu/?id=2099#!m/975301?share,
Laurel Village Building Y (LAVY),LAVY,975302,https://www.washington.edu/maps/2011/04/28/laurel-village-building-y/,https://www.washington.edu/maps/#!/LAVY,https://www.washington.edu/maps/?LAVY,https://map.uw.edu/?id=2099#!m/975302?share,
Lee Paul Sieg Building (SIG),SIG,973265,https://www.washington.edu/maps/2011/04/28/sieg-hall/,https://www.washington.edu/maps/#!/SIG,https://www.washington.edu/maps/?SIG,https://map.uw.edu/?id=2099#!m/973265?share,
Lewis Annex 1 (LA1) (A&amp;S),LA1,,https://www.washington.edu/maps/2011/04/28/lewis-annex-1-as/,https://www.washington.edu/maps/#!/LA1,https://www.washington.edu/maps/?LA1,https://map.uw.edu/,Not on the new map
Lewis Annex 2 (LA2) (A&amp;S),LA2,,https://www.washington.edu/maps/2011/04/28/lewis-annex-2-as/,https://www.washington.edu/maps/#!/LA2,https://www.washington.edu/maps/?LA2,https://map.uw.edu/,Not on the new map
Lewis Hall (LEW),LEW,973173,https://www.washington.edu/maps/2011/04/28/lewis-hall/,https://www.washington.edu/maps/#!/LEW,https://www.washington.edu/maps/?LEW,https://map.uw.edu/?id=2099#!m/973173?share,
Life Sciences Building (LSB),LSB,973400,https://www.washington.edu/maps/2018/09/17/life-sciences-building/,https://www.washington.edu/maps/#!/LSB,https://www.washington.edu/maps/?LSB,https://map.uw.edu/?id=2099#!m/973400?share,
Loew Hall (LOW),LOW,973263,https://www.washington.edu/maps/2011/04/28/loew-hall/,https://www.washington.edu/maps/#!/LOW,https://www.washington.edu/maps/?LOW,https://map.uw.edu/?id=2099#!m/973263?share,
Magnuson Health Sciences Center A (HSA),HSA,975283,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-a/,https://www.washington.edu/maps/#!/HSA,https://www.washington.edu/maps/?HSA,https://map.uw.edu/?id=2099#!m/975283?share,
Magnuson Health Sciences Center AA (HSAA),HSAA,975284,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-aa/,https://www.washington.edu/maps/#!/HSAA,https://www.washington.edu/maps/?HSAA,https://map.uw.edu/?id=2099#!m/975284?share,
Magnuson Health Sciences Center B (HSB),HSB,974540,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-b/,https://www.washington.edu/maps/#!/HSB,https://www.washington.edu/maps/?HSB,https://map.uw.edu/?id=2099#!m/974540?share,
Magnuson Health Sciences Center BB (HSBB),HSBB,973207,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-bb/,https://www.washington.edu/maps/#!/HSBB,https://www.washington.edu/maps/?HSBB,https://map.uw.edu/?id=2099#!m/973207?share,
Magnuson Health Sciences Center C (HSC),HSC,973208,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-c/,https://www.washington.edu/maps/#!/HSC,https://www.washington.edu/maps/?HSC,https://map.uw.edu/?id=2099#!m/973208?share,
Magnuson Health Sciences Center D (HSD),HSD,973245,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-d/,https://www.washington.edu/maps/#!/HSD,https://www.washington.edu/maps/?HSD,https://map.uw.edu/?id=2099#!m/973245?share,
Magnuson Health Sciences Center E (HSE),HSE,973209,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-e/,https://www.washington.edu/maps/#!/HSE,https://www.washington.edu/maps/?HSE,https://map.uw.edu/?id=2099#!m/973209?share,
Magnuson Health Sciences Center F (HSF),HSF,973210,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-f/,https://www.washington.edu/maps/#!/HSF,https://www.washington.edu/maps/?HSF,https://map.uw.edu/?id=2099#!m/973210?share,
Magnuson Health Sciences Center G (HSG),HSG,973211,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-g/,https://www.washington.edu/maps/#!/HSG,https://www.washington.edu/maps/?HSG,https://map.uw.edu/?id=2099#!m/973211?share,
Magnuson Health Sciences Center H (HSH),HSH,973212,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-h/,https://www.washington.edu/maps/#!/HSH,https://www.washington.edu/maps/?HSH,https://map.uw.edu/?id=2099#!m/973212?share,
Magnuson Health Sciences Center I (HSI),HSI,973249,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-i/,https://www.washington.edu/maps/#!/HSI,https://www.washington.edu/maps/?HSI,https://map.uw.edu/?id=2099#!m/973249?share,
Magnuson Health Sciences Center J (HSJ),HSJ,973171,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-j/,https://www.washington.edu/maps/#!/HSJ,https://www.washington.edu/maps/?HSJ,https://map.uw.edu/?id=2099#!m/973171?share,
Magnuson Health Sciences Center RR (HSRR),HSRR,973172,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-rr/,https://www.washington.edu/maps/#!/HSRR,https://www.washington.edu/maps/?HSRR,https://map.uw.edu/?id=2099#!m/973172?share,
Magnuson Health Sciences Center T (HST),HST,973166,https://www.washington.edu/maps/2011/04/28/magnuson-health-sciences-center-t/,https://www.washington.edu/maps/#!/HST,https://www.washington.edu/maps/?HST,https://map.uw.edu/?id=2099#!m/973166?share,
Maple Hall (MAH),MAH,975404,https://www.washington.edu/maps/2015/09/17/maple-hall/,https://www.washington.edu/maps/#!/MAH,https://www.washington.edu/maps/?MAH,https://map.uw.edu/?id=2099#!m/975404?share,
Marine Sciences Building (MSB),MSB,974424,https://www.washington.edu/maps/2011/04/28/marine-sciences-building/,https://www.washington.edu/maps/#!/MSB,https://www.washington.edu/maps/?MSB,https://map.uw.edu/?id=2099#!m/974424?share,
Marine Studies Building (MAR),MAR,974844,https://www.washington.edu/maps/2011/04/28/marine-studies-building/,https://www.washington.edu/maps/#!/MAR,https://www.washington.edu/maps/?MAR,https://map.uw.edu/?id=2099#!m/974844?share,
Mary Gates Hall (MGH),MGH,973189,https://www.washington.edu/maps/2011/04/28/mary-gates-hall/,https://www.washington.edu/maps/#!/MGH,https://www.washington.edu/maps/?MGH,https://map.uw.edu/?id=2099#!m/973189?share,
McCarty Hall (MCC),MCC,975056,https://www.washington.edu/maps/2018/09/18/mccarty-hall-mcc/,https://www.washington.edu/maps/#!/MCC,https://www.washington.edu/maps/?MCC,https://map.uw.edu/?id=2099#!m/975056?share,
McMahon Hall (MCM),MCM,974863,https://www.washington.edu/maps/2011/04/28/mcmahon-hall/,https://www.washington.edu/maps/#!/MCM,https://www.washington.edu/maps/?MCM,https://map.uw.edu/?id=2099#!m/974863?share,
Meany Hall (MNY),MNY,975211,https://www.washington.edu/maps/2011/04/28/meany-hall/,https://www.washington.edu/maps/#!/MNY,https://www.washington.edu/maps/?MNY,https://map.uw.edu/?id=2099#!m/975211?share,
Mechanical Engineering Building (MEB),MEB,974994,https://www.washington.edu/maps/2011/04/28/mechanical-engineering-building/,https://www.washington.edu/maps/#!/MEB,https://www.washington.edu/maps/?MEB,https://map.uw.edu/?id=2099#!m/974994?share,
Medal of Honor Memorial (LNDMK-6),LNDMK-6,975446,https://www.washington.edu/maps/2011/04/29/medal-of-honor-memorial-lndmk-6/,https://www.washington.edu/maps/#!/LNDMK-6,https://www.washington.edu/maps/?LNDMK-6,https://map.uw.edu/?id=2099#!m/975446?share,
Medicinal Herb Garden,medicinal-herb-garden,,https://www.washington.edu/maps/2012/01/11/medicinal-herb-garden/,https://www.washington.edu/maps/#!/medicinal-herb-garden,https://www.washington.edu/maps/?medicinal-herb-garden,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.652568788640735,-122.30921200746099?z/18.32857418136556?lvl/0?share",
Mercer Court (MRC),MRC,975406,https://www.washington.edu/maps/2011/04/28/mercer-court/,https://www.washington.edu/maps/#!/MRC,https://www.washington.edu/maps/?MRC,https://map.uw.edu/?id=2099#!m/975406?share,"Associated Fac Code(s): MRCA, MRCB, MRCC, MRCD, MRCE"
Merrill Hall (NMH),NMH,1026065,https://www.washington.edu/maps/2011/04/28/merrill-hall/,https://www.washington.edu/maps/#!/NMH,https://www.washington.edu/maps/?NMH,https://map.uw.edu/?id=2099#!m/1026065?share,
Miller Hall (MLR),MLR,975266,https://www.washington.edu/maps/2011/04/28/miller-hall/,https://www.washington.edu/maps/#!/MLR,https://www.washington.edu/maps/?MLR,https://map.uw.edu/?id=2099#!m/975266?share,
Molecular Engineering &amp; Sciences Building (MolES) (MOL),MOL,974752,https://www.washington.edu/maps/2012/07/02/molecular-engineering-mol/,https://www.washington.edu/maps/#!/MOL,https://www.washington.edu/maps/?MOL,https://map.uw.edu/?id=2099#!m/974752?share,
More Hall (MOR),MOR,974448,https://www.washington.edu/maps/2011/04/28/more-hall/,https://www.washington.edu/maps/#!/MOR,https://www.washington.edu/maps/?MOR,https://map.uw.edu/?id=2099#!m/974448?share,
Mueller Hall (MUE),MUE,974399,https://www.washington.edu/maps/2011/04/28/mueller-hall/,https://www.washington.edu/maps/#!/MUE,https://www.washington.edu/maps/?MUE,https://map.uw.edu/?id=2099#!m/974399?share,
Music Building (MUS),MUS,975335,https://www.washington.edu/maps/2011/04/28/music-building/,https://www.washington.edu/maps/#!/MUS,https://www.washington.edu/maps/?MUS,https://map.uw.edu/?id=2099#!m/975335?share,
Nanoengineering and Sciences Building (NAN),NAN,975417,https://www.washington.edu/maps/2017/11/22/nanoes/,https://www.washington.edu/maps/#!/NAN,https://www.washington.edu/maps/?NAN,https://map.uw.edu/?id=2099#!m/975417?share,
Native Plant Nursery,native-plant-nursery,973422,https://www.washington.edu/maps/2016/02/29/native-plant-nursery/,https://www.washington.edu/maps/#!/native-plant-nursery,https://www.washington.edu/maps/?native-plant-nursery,https://map.uw.edu/?id=2099#!m/973422?share,
